vin,model_version_id,marker_name,int_value,decimal_value,text_value,datetime_active_from,datetime_active_until,report_dt,ctl_loading,market_price,year_production,engine_power,max_recorded_mileage,market_prices_accidents_count,registration_actions_count,brand,weight_max,model,engine_volume,weight_netto,engine_model,has_pts_duplicate,body_style,owner_types_count,body_color,drive_type,reg_action_types_count,used_in_taxi,shap_year_production,shap_engine_power,shap_max_recorded_mileage,shap_market_prices_accidents_count,shap_registration_actions_count,shap_brand,shap_weight_max,shap_model,shap_engine_volume,shap_weight_netto,shap_engine_model,shap_has_pts_duplicate,shap_body_style,shap_owner_types_count,shap_body_color,shap_drive_type,shap_reg_action_types_count,shap_used_in_taxi,shap_sum,expected_value,shap_diff,datetime_published
Z8TXTGF3WGM002541,349653,ER01,,1666212.7069442254,,2026-07-01,2026-07-30,2026-06-30,171218714,1666212.7069442254,2015,167.0,96252.0,0,0,14,1985,140001,2360.0,1565,31,0,1,0,1,2,0,0,52547.16514082821,-660063.8221747868,44817.76476842621,19503.60546750659,88063.1189949006,169161.20797685118,684.2848589749545,-6699.661786885216,62791.10531726,30278.82011269668,-15939.349993521797,40966.64452955438,12284.766104008278,10498.547236578786,-1364.9881273006167,8959.376446433691,764.8691885857439,6002.070315977311,-136744.47562391177,-0.6924318616225875,1802957.8749999988,2026-06-30
MMCJRKB40CDZ03406,349653,ER01,,1684574.9771160781,,2026-07-01,2026-07-30,2026-06-30,171218714,1684574.9771160781,2011,136.0,150099.0,0,0,14,2850,140006,2477.0,1955,94,0,5,0,4,2,0,0,67352.25176140988,-816984.4628976658,45026.98801396041,73472.84212406077,95669.42216307532,-78555.87229136232,32070.924450818347,32045.851389330703,41255.658176041354,-38829.963095636595,-19225.619236094535,342220.4202603902,28488.12987004801,27230.743969056,7677.531990506642,10413.017801047712,26914.1781844764,5375.75191447693,-118382.2054520605,-0.6924318616225875,1802957.8750000002,2026-06-30
Z8TXTGF3WEM002782,349653,ER01,,1551949.8369756322,,2026-07-01,2026-07-30,2026-06-30,171218714,1551949.8369756322,2014,167.0,150099.0,0,0,14,1985,140001,2360.0,1555,31,0,1,0,1,2,0,0,47520.02175166828,-707128.4444298683,43282.323396815445,20551.02650221909,96191.09257519747,165484.99834318843,13300.019789436059,-6513.970041258231,63698.99909108738,-58596.199521132185,-9154.273858743074,36588.552276345225,8453.384981907624,13910.256461036708,-1428.5714682630792,8368.538054807423,8576.729745835211,5888.17075721567,-251007.34559250477,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBLNCS3W7U007973,349653,ER01,,718410.3351349235,,2026-07-01,2026-07-30,2026-06-30,171218714,718410.3351349235,2007,98.0,209025.0,0,0,14,1750,140002,1584.0,1320,112,0,1,0,2,1,0,0,58736.21307045459,-934919.3789619104,32016.403807182094,10123.622957887546,-23276.065306049994,-125413.41560341475,31493.753414357903,2275.8624002988768,-10080.889877873617,-104147.38834737647,1845.826092696981,-59251.44431651018,3139.978144722718,-10793.738182738825,-2182.0236508172875,5446.099730006665,35954.833058634584,4484.904137235472,-1084546.8474332143,-0.6924318616225875,1802957.8749999993,2026-06-30
JMB0NK9408J005794,349653,ER01,,1309295.9087510407,,2026-07-01,2026-07-30,2026-06-30,171218714,1309295.9087510407,2008,116.0,209025.0,0,0,14,2510,140004,2477.0,2000,94,0,1,0,2,2,0,0,72547.80463438635,-980167.221754409,43897.78762965638,44954.39053948687,92177.54178911608,-98467.74497000853,22020.79016521381,6912.82272107487,25806.059924978723,-116923.37987740271,-23345.726312329843,299383.3888307803,48498.48495831623,32392.58295222733,4252.105990820719,8126.195364996421,19759.76489840766,4513.078697590366,-493661.27381709794,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBSNCS3A7U038756,349653,ER01,,779593.638549149,,2026-07-01,2026-07-30,2026-06-30,171218714,779593.638549149,2009,98.0,209025.0,0,0,14,1770,140002,1584.0,1350,115,0,2,0,4,1,0,0,58860.690671966244,-886435.7175521016,33746.9182017797,22251.477440815197,-29296.95587109242,-129006.19493017464,34691.246975081594,-4121.057646626498,-5926.732459334099,-113037.63773081548,-2455.943996165263,-44777.666948526996,-1718.081693351972,-11458.259213154373,6193.704534559836,5884.744411078634,38757.01764983696,4484.904137235472,-1023363.5440189897,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBSNCS3A5U009419,349653,ER01,,652438.5057764649,,2026-07-01,2026-07-30,2026-06-30,171218714,652438.5057764649,2005,98.0,209025.0,0,0,14,1750,140002,1584.0,1300,115,0,2,0,4,4,0,0,47058.32604543071,-1054040.949119658,32152.5981928032,32966.551292010234,-12600.292311202396,-135113.02519621156,40472.11330055174,-4078.466311942005,-11955.752717226656,-102123.9112625884,-12193.848650949765,-69193.65788359569,-879.8825368783206,41993.57100113754,7323.987154674349,4839.951494614865,40582.02328167639,4271.9874356800165,-1150518.6767916735,-0.6924318616225875,1802957.875,2026-06-30
Z8TXTGF2WKM041540,349653,ER01,,3075731.80844274,,2026-07-01,2026-07-30,2026-06-30,171218714,3075731.80844274,2020,146.0,48340.0,0,0,14,2060,140001,1998.0,1570,31,0,1,0,2,2,0,0,102716.81350914277,347687.8867820068,51718.563918685664,38983.91653900162,115889.48315275909,78825.55684434134,35202.31495011802,-8566.286563608983,57085.23840044906,138412.39601799843,-3039.985136794943,196692.41802075534,47282.95968226643,15381.843634165918,3662.4347145721576,7101.126461531849,40091.73359043862,7646.211356770477,1272774.6258746,-0.6924318616225875,1802957.8750000014,2026-06-30
JMBXNGA1WCZ012637,349653,ER01,,1120298.6081494093,,2026-07-01,2026-07-30,2026-06-30,171218714,1120298.6081494093,2012,117.0,150099.0,0,0,14,1850,140021,1590.0,1410,95,0,1,0,16,1,0,0,82360.76842872516,-762145.1562162378,36311.689536434926,72780.3340604874,65.46818450536254,-99270.69840467979,32916.48305507068,6284.9867476163945,4029.0982787935145,-61505.5059322822,3440.217445162232,-14921.693711286223,-13168.754548691588,-12394.675665729965,-5464.098085109025,6001.984341111591,36507.00279597769,5513.9752714023425,-682658.5744187292,-0.6924318616225875,1802957.875,2026-06-30
Z8TXLGF4WDM021722,349653,ER01,,1719194.8471230548,,2026-07-01,2026-07-30,2026-06-30,171218714,1719194.8471230548,2013,230.0,150099.0,0,0,14,2210,140001,2998.0,1570,63,0,1,0,1,1,0,0,77144.4178584117,-866816.2625768308,53190.49490647142,24164.834107733728,203502.47052631108,328706.54352821497,13166.087339633117,-4154.452371173223,13177.941379973712,-69739.40733144914,-7670.57557172888,126981.34587116881,14653.23915582284,-25602.740199686734,-4019.3750834603325,15288.34578698171,19153.900406967336,5110.856821556723,-83762.33544508195,-0.6924318616225875,1802957.8749999984,2026-06-30
Z8TGUKS10JM013851,349653,ER01,,3428534.378998697,,2026-07-01,2026-07-30,2026-06-30,171218714,3428534.378998697,2019,181.0,96252.0,0,0,14,2710,140004,2442.0,2095,272,0,1,0,3,2,0,0,64759.324682927276,352890.81249406456,55953.98978343419,55199.46734080566,14616.546317282524,241004.1651876635,16620.543698523554,-13785.113463515718,34240.56916951844,59064.050997600396,-18877.920188661163,655027.7335422052,23951.892629763955,31879.44297689094,2965.1073804124767,9356.92264772332,33389.328944431996,7320.332289487312,1625577.1964305586,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBSTCY3A8U003632,349653,ER01,,848365.0526009481,,2026-07-01,2026-07-30,2026-06-30,171218714,848365.0526009481,2008,142.0,209025.0,0,0,14,1850,140002,1690.0,1410,59,0,2,0,2,1,0,0,36675.250007850984,-1006844.5331427295,36761.21576701653,23080.334232592904,-26455.87654391039,84159.79802988376,38400.32317366561,-2433.782651001103,4889.386818865129,-120312.9091838855,-10766.23385651954,-40708.773192929104,-10958.7810766065,-11721.67661362309,177.9395620522108,5579.747061553635,41547.71166030277,4338.729980230839,-954592.1299671906,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBSNCS3A6U019123,349653,ER01,,607547.3945522904,,2026-07-01,2026-07-30,2026-06-30,171218714,607547.3945522904,2006,98.0,209025.0,0,0,14,1750,140002,1584.0,1260,115,0,2,0,2,1,0,0,47292.3919979727,-1023665.3216416829,31986.07702731743,23270.95312528232,-24990.45369870406,-126436.21373597333,26263.807864639028,-5538.651285733323,-6290.664131111155,-104627.65572767792,-8772.024625122887,-58640.71002121036,2669.1871214062526,-10414.094067715743,-1611.9027913504915,4833.160671164804,35027.27224880701,4235.053653844837,-1195409.788015848,-0.6924318616225875,1802957.875,2026-06-30
JMBXTCW4WCU002662,349653,ER01,,1516783.5450933576,,2026-07-01,2026-07-30,2026-06-30,171218714,1516783.5450933576,2011,147.0,150099.0,0,0,14,2290,140001,1998.0,1660,63,0,1,0,2,2,0,0,62319.280359205986,-910959.4447763634,44905.10280817565,40604.65298184495,78520.44467916377,96557.5878082697,45460.86294162853,1834.1541004244973,35100.020816559845,-42735.599311003,-3814.902467831397,149293.62149688663,32259.13552508104,31554.619811399454,4150.50808876824,9276.22754788553,33928.2276608136,5571.862454310455,-286173.63747478003,-0.6924318616225875,1802957.8749999993,2026-06-30
Z8TXTGF2WLM002151,349653,ER01,,3075731.80844274,,2026-07-01,2026-07-30,2026-06-30,171218714,3075731.80844274,2020,146.0,48340.0,0,0,14,2060,140001,1998.0,1570,31,0,1,0,2,2,0,0,102716.81350914277,347687.8867820068,51718.563918685664,38983.91653900162,115889.48315275909,78825.55684434134,35202.31495011802,-8566.286563608983,57085.23840044906,138412.39601799843,-3039.985136794943,196692.41802075534,47282.95968226643,15381.843634165918,3662.4347145721576,7101.126461531849,40091.73359043862,7646.211356770477,1272774.6258746,-0.6924318616225875,1802957.8750000014,2026-06-30
JMBSNCY3A8U006611,349653,ER01,,819035.7319680136,,2026-07-01,2026-07-30,2026-06-30,171218714,819035.7319680136,2008,143.0,209025.0,0,0,14,1850,140002,1798.0,1410,59,0,2,0,2,1,0,0,49110.68685574552,-1018196.0995314645,36776.56580103837,22958.398471348264,-41852.6850103622,69742.7086742638,38400.32317366561,-93.58744224022661,6340.144684797117,-119792.1371607102,-11694.528693146529,-41084.98686758398,-10475.464610819077,-15386.608284078238,212.8349699153773,5579.747061553635,41194.5073277209,4338.729980230839,-983921.4506001257,-0.6924318616225875,1802957.875000001,2026-06-30
Z8TXTGF2WDM012469,349653,ER01,,1585106.5098098796,,2026-07-01,2026-07-30,2026-06-30,171218714,1585106.5098098796,2013,146.0,150099.0,0,0,14,2210,140001,1998.0,1570,63,0,1,0,1,2,0,0,68237.43661648022,-811957.807193197,45622.68910891979,40937.62955405154,81475.45598653419,91935.16064604487,27510.981536985517,3864.45060844193,31320.308443769834,-54722.28521118789,-3532.5236543226974,157579.82438003278,33987.017339838065,35883.57722590791,209.78950233283544,9358.089864517315,18874.27226057611,5565.260226016657,-217850.67275825795,-0.6924318616225875,1802957.874999999,2026-06-30
JMBXTGK2WMZ000122,349653,ER01,,3321150.061874656,,2026-07-01,2026-07-30,2026-06-30,171218714,3321150.061874656,2021,150.0,48340.0,0,0,14,2100,140008,1998.0,1535,31,0,1,0,1,1,0,0,121237.35388806653,526698.591549349,53075.74611724684,89792.58697713997,129058.05793320772,98510.55276764142,37973.73386333429,-1206.2701918972737,58014.14160884509,151395.5646844649,-172.05287325005574,188560.7663969989,20063.325701037546,-12709.874079339414,5764.020704297083,6735.345933518278,37496.53461567901,7904.753710177399,1518192.8793065173,-0.6924318616225875,1802957.8750000002,2026-06-30
JMBXTGA3WFE701670,349653,ER01,,1277126.4173647743,,2026-07-01,2026-07-30,2026-06-30,171218714,1277126.4173647743,2014,140.0,150099.0,0,0,14,1970,140003,1798.0,1500,59,0,1,0,1,1,0,0,69670.56744828117,-640335.5991734064,38891.65602073613,60899.11497607633,-50318.577472921155,-13736.139090719103,22050.122184056556,1794.6109505790032,1179.4922875029206,-68586.36961409647,-7238.580525276763,62608.372879059454,-5711.80906339548,-20205.964269269058,-2817.406481339543,5384.341512891149,15127.788564634266,5513.6136632437965,-525830.7652033631,-0.6924318616225875,1802957.874999999,2026-06-30
Z8TGYKH40EM000033,349653,ER01,,2156293.5002860725,,2026-07-01,2026-07-30,2026-06-30,171218714,2156293.5002860725,2014,178.0,150099.0,0,0,14,2710,140004,2477.0,2115,94,0,1,0,2,4,0,0,59636.48617911218,-680399.3013535219,51037.859133736536,76089.80537420277,20450.337089105917,211252.53467536863,28355.151131604765,-1815.617070903283,34909.71256443135,-32854.0223403283,-16875.14386640155,432768.48091244866,45514.28860390516,85315.16341782163,6112.581575483508,8555.889608312833,19657.32109827289,5624.79098528308,353336.3177179348,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBSNCY2A8U001096,349653,ER01,,700687.8065052629,,2026-07-01,2026-07-30,2026-06-30,171218714,700687.8065052629,2007,109.0,209025.0,0,0,14,1750,140002,1499.0,1320,112,0,2,0,2,1,0,0,54137.025345198796,-964191.4062026553,32193.499301716707,17296.39588200973,-16663.26263607351,-110758.4223286297,31427.789610844513,-4685.595393427136,-4176.944538354632,-105966.77665371682,-4753.235605104504,-60532.32614541733,4763.075066799293,-14456.69922959387,-737.2237313921582,5498.885404899211,34798.761485081086,4537.084304940259,-1102269.3760628754,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBXTCW4WCU002095,349653,ER01,,1437559.923585713,,2026-07-01,2026-07-30,2026-06-30,171218714,1437559.923585713,2011,147.0,150099.0,0,0,14,2290,140001,1998.0,1660,63,0,1,0,2,1,0,0,64347.59676832328,-904746.0336720233,43911.76925716887,34813.06581638788,77388.91384019649,94953.46185046664,43080.89446034836,3500.027766552251,23831.397024639657,-46603.913985898325,-5685.065526126219,140468.47240487864,33708.34501168261,-20167.58867601917,3016.5376869363054,9269.436724435469,33906.671838833274,5608.75242679225,-365397.25898242515,-0.6924318616225875,1802957.8749999998,2026-06-30
JMBXTGK1WLZ005795,349653,ER01,,2529743.397732377,,2026-07-01,2026-07-30,2026-06-30,171218714,2529743.397732377,2019,150.0,96252.0,0,0,14,2100,140008,1499.0,1570,574,0,3,0,3,1,0,0,64944.10784640132,107214.30312628752,49273.2565804264,113359.92712764975,-63743.38808706368,90766.57743748558,41956.16119164968,10845.292202651146,-10260.288683113773,51540.81652970542,10710.64851141764,170855.0954160806,28463.833744425778,-24279.81462202347,8276.818569455432,7467.497400395247,62452.21187021024,6943.159002197916,726786.2151642387,-0.6924318616225875,1802957.875,2026-06-30
JMBLYV98WFJ000799,349653,ER01,,2590490.044224173,,2026-07-01,2026-07-30,2026-06-30,171218714,2590490.044224173,2015,200.0,96252.0,0,0,14,2810,140005,3200.0,2185,179,0,1,0,2,2,0,0,77879.5041404454,-605959.0892552087,60203.21990269893,100236.5669857007,109657.29785108355,417163.6302925537,-38745.33556333247,3076.608138874932,22581.633602505615,45369.95811059378,-32530.2934682863,475159.389778714,104303.13657447623,25982.191184941537,5465.012621955188,13923.473300615284,-1565.7587256538359,5331.716183358951,787532.8616560363,-0.6924318616225875,1802957.8749999981,2026-06-30
JMBSNCS3A4U001897,349653,ER01,,469373.30230870843,,2026-07-01,2026-07-30,2026-06-30,171218714,469373.30230870843,2003,98.0,249370.0,0,0,14,1750,140007,1584.0,1350,59,0,2,0,2,1,0,0,34663.09485490538,-1086810.6836179758,31316.04437442178,42420.18330922827,-8759.481332581947,-114264.04176825393,13631.421092963457,-12462.640640165457,-16446.1807126544,-173959.85064724064,-19695.53531265079,-54528.89864726139,-5517.3564463747625,-10667.7207524331,74.52028068973033,5661.529507327042,37475.95021718694,4285.765981439044,-1333583.8802594305,-0.6924318616225875,1802957.8750000005,2026-06-30
JMBXNGA1WFE711413,349653,ER01,,1256561.215791732,,2026-07-01,2026-07-30,2026-06-30,171218714,1256561.215791732,2014,117.0,150099.0,0,0,14,1970,140003,1587.0,1500,59,0,1,0,1,1,0,0,75218.34893497803,-640993.7044619961,37424.89404047241,60344.09780244359,-13977.269766751026,-97035.47118718078,21165.677900340343,7275.552372767786,-4577.682822896471,-75838.1546029567,-2180.5019535162464,91765.67304312899,-3439.2628425944963,-21595.03820905869,-3094.4728538968197,5091.3263466761255,12419.750089516569,5630.271394117927,-546395.9667764056,-0.6924318616225875,1802957.8749999993,2026-06-30
JMBXJCW8W7Z901872,349653,ER01,,1123338.4060837626,,2026-07-01,2026-07-30,2026-06-30,171218714,1123338.4060837626,2007,140.0,209025.0,0,0,14,2175,140001,1968.0,1725,186,0,1,0,2,2,0,0,49382.57191419901,-1094951.201431117,41054.7303833049,23965.487544196974,77354.51500475842,-2499.184622798828,37520.477606831584,3719.37773153108,7219.660006939,-118426.89203027352,-9900.192222203395,181757.8495724576,39935.6213595271,34328.79590127658,3039.779295653855,8451.609619408808,33893.622802703154,4534.595079230847,-679618.776484374,-0.6924318616225875,1802957.8749999981,2026-06-30
JMBXNGA1WBZ014930,349653,ER01,,1112748.2620770335,,2026-07-01,2026-07-30,2026-06-30,171218714,1112748.2620770335,2010,117.0,150099.0,0,0,14,1870,140003,1590.0,1400,95,0,1,0,2,3,0,0,65660.49651318831,-871966.1114432383,37025.721218787054,58698.10016368234,9035.873930848118,-87313.18477988297,40030.57802374602,6321.283964972423,5347.225461575289,-50540.719693827145,8310.333741183507,2207.394978497956,10074.48110510614,27413.953522694817,1411.4951256726918,6350.455315294265,36511.967015774004,5211.735344821244,-690208.9204911042,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBSTCY3A8U009417,349653,ER01,,819035.7319680136,,2026-07-01,2026-07-30,2026-06-30,171218714,819035.7319680136,2008,143.0,209025.0,0,0,14,1850,140002,1798.0,1410,59,0,2,0,2,1,0,0,49110.68685574552,-1018196.0995314645,36776.56580103837,22958.398471348264,-41852.6850103622,69742.7086742638,38400.32317366561,-93.58744224022661,6340.144684797117,-119792.1371607102,-11694.528693146529,-41084.98686758398,-10475.464610819077,-15386.608284078238,212.8349699153773,5579.747061553635,41194.5073277209,4338.729980230839,-983921.4506001257,-0.6924318616225875,1802957.875000001,2026-06-30
Z8TXLGF4WLM017140,349653,ER01,,3612535.3208447676,,2026-07-01,2026-07-30,2026-06-30,171218714,3612535.3208447676,2020,227.0,48340.0,0,0,14,2060,140001,2998.0,1570,31,0,1,0,2,2,0,0,109670.96825453771,483461.8338459973,61844.496199776106,16566.83580673999,237331.08930280665,513531.3221047257,-474.4189964841938,-17960.107548014093,35700.42004124556,152886.03246556202,-8684.280600373442,119964.76546018943,14197.151516617994,22855.782916050637,7518.666754735852,12535.543931466613,41967.402626867755,6664.634194181379,1809578.1382766291,-0.6924318616225875,1802957.875,2026-06-30
JMBSNCY4A8U011395,349653,ER01,,917711.2780567091,,2026-07-01,2026-07-30,2026-06-30,171218714,917711.2780567091,2008,150.0,209025.0,0,0,14,1850,140002,1998.0,1410,59,0,2,0,2,1,0,0,52764.91132222042,-1040697.6202384881,40322.50603535775,16642.404468856785,32733.939668305266,124790.14801785459,39350.70446768907,2432.703913567432,-2146.7737165335775,-121432.04733305532,-12910.694132386929,-69169.91198778007,13321.517177676551,-15892.019814928864,457.35566373755216,8737.82229413973,40827.20794239561,4621.941739942497,-885245.9045114295,-0.6924318616225875,1802957.8750000002,2026-06-30
Z8TXTGF3WEM003675,349653,ER01,,1594072.4573204499,,2026-07-01,2026-07-30,2026-06-30,171218714,1594072.4573204499,2014,167.0,150099.0,0,0,14,1985,140001,2360.0,1555,31,0,1,0,1,4,0,0,47978.22340510239,-704131.8374605246,43396.250672339294,24513.559633132405,92486.34805407833,168161.46950194467,23792.521650973496,-7205.272143043551,64227.19874657319,-55769.907368998654,-7802.010898385176,34623.42915325691,5198.386964387584,38383.382732162914,-1687.9127777900567,8368.538054807423,10694.736075080196,5888.17075721567,-208884.7252476876,-0.6924318616225875,1802957.874999999,2026-06-30
JMBXTCW4WAZ002246,349653,ER01,,1427429.9200683516,,2026-07-01,2026-07-30,2026-06-30,171218714,1427429.9200683516,2010,147.0,150099.0,0,0,14,2290,140011,1998.0,1540,31,0,1,0,4,2,0,0,55242.33123854122,-967112.818427419,45706.48555465612,66210.09465520897,78766.80918975902,96844.28368169272,45028.51265258152,3814.0381605923644,48697.59643995262,-38449.692393997226,1960.906784537818,115173.06212525992,2348.1787911081456,16332.568080615174,4189.542845135629,9276.22754788553,35123.34072236737,5321.269851736106,-375527.26249978604,-0.6924318616225875,1802957.8749999993,2026-06-30
MMCGYKH60BFZ03110,349653,ER01,,1944969.0692242384,,2026-07-01,2026-07-30,2026-06-30,171218714,1944969.0692242384,2010,220.0,150099.0,0,0,14,2710,140004,2998.0,2190,94,0,1,0,2,2,0,0,68059.18351619961,-1046968.2371118059,55369.9060788461,73713.2254703858,175068.0317001608,301964.75398635975,34989.844330659755,-4551.758822499035,32293.055783492746,-32825.37603811746,-8269.904017423838,286725.350180882,115727.7607724694,27718.192547220428,6348.916432538321,15514.031359492317,36237.800838537616,4897.109648703052,142011.88665610136,-0.6924318616225875,1802957.8749999986,2026-06-30
JMBSNCS3A7U018412,349653,ER01,,607547.3945522904,,2026-07-01,2026-07-30,2026-06-30,171218714,607547.3945522904,2006,98.0,209025.0,0,0,14,1750,140002,1584.0,1260,115,0,2,0,2,1,0,0,47292.3919979727,-1023665.3216416829,31986.07702731743,23270.95312528232,-24990.45369870406,-126436.21373597333,26263.807864639028,-5538.651285733323,-6290.664131111155,-104627.65572767792,-8772.024625122887,-58640.71002121036,2669.1871214062526,-10414.094067715743,-1611.9027913504915,4833.160671164804,35027.27224880701,4235.053653844837,-1195409.788015848,-0.6924318616225875,1802957.875,2026-06-30
Z8TXLGF4WKM002885,349653,ER01,,2926044.464743374,,2026-07-01,2026-07-30,2026-06-30,171218714,2926044.464743374,2018,227.0,96252.0,0,0,14,2015,140001,2998.0,1570,31,0,1,0,1,2,0,0,75620.29244918338,85168.06611033781,59468.30694141985,28084.54650667691,222186.03866180088,510119.18233525765,-8515.064928375221,-17722.16004176866,24731.125121180256,55277.450203297754,11521.601132398964,-18128.74826264402,12920.146817937968,24135.51008161845,-9930.26508537446,14548.54658140871,47172.02500797082,6430.682542909056,1123087.2821752364,-0.6924318616225875,1802957.874999999,2026-06-30
X2MXTGF2WMM010761,349653,ER01,,3204039.6547267716,,2026-07-01,2026-07-30,2026-06-30,171218714,3204039.6547267716,2021,146.0,48340.0,0,0,14,2060,140001,1998.0,1570,31,0,1,0,3,1,0,0,110894.69369843189,482161.61421572976,50800.67602702856,27482.647084257977,123067.83833575319,75867.96042190396,36873.48776640517,-7232.573782885639,64221.79936793241,147978.6634370855,3666.1151423639453,196173.0804889839,53410.478499522564,-12617.613001427922,-3724.247268447792,6735.345933518278,37417.75208229853,7904.753710177399,1401082.4721586315,-0.6924318616225875,1802957.8750000016,2026-06-30
JMBSTCY4A8U004016,349653,ER01,,841400.3342504185,,2026-07-01,2026-07-30,2026-06-30,171218714,841400.3342504185,2007,150.0,209025.0,0,0,14,1750,140002,1998.0,1320,112,0,2,0,2,1,0,0,46077.37392638977,-1071164.1722995962,40027.63042717224,14802.073412518277,15953.620891304512,133064.88107809794,38876.49035139441,4010.2939619179715,11894.181008807765,-115883.07216885813,-15114.414739191521,-111173.05300836198,7950.440402455896,-12062.370949415068,-700.5607717538181,7805.1019882222945,39424.339501270304,4654.368669905366,-961556.8483177199,-0.6924318616225875,1802957.875,2026-06-30
JMBLRN84W2Z000380,349653,ER01,,1516068.5895375293,,2026-07-01,2026-07-30,2026-06-30,171218714,1516068.5895375293,2001,147.0,249370.0,0,0,14,1850,140086,2351.0,1410,1,0,1,0,1,1,0,0,21050.53494367019,-811434.3602774875,39003.68627255789,91004.09802632574,12728.596837869794,174054.3573102476,14815.312031129173,17929.529302069284,307209.9034283668,-187152.3865689934,-18205.005135299078,-14110.687299381072,21163.418135165,-14006.193859055273,-3503.0633282224826,8872.3161216614,48956.81862568598,4734.532403082594,-286888.59303060744,-0.6924318616225875,1802957.8749999984,2026-06-30
JMBSNCS3A7U015926,349653,ER01,,607547.3945522904,,2026-07-01,2026-07-30,2026-06-30,171218714,607547.3945522904,2006,98.0,209025.0,0,0,14,1750,140002,1584.0,1260,115,0,2,0,2,1,0,0,47292.3919979727,-1023665.3216416829,31986.07702731743,23270.95312528232,-24990.45369870406,-126436.21373597333,26263.807864639028,-5538.651285733323,-6290.664131111155,-104627.65572767792,-8772.024625122887,-58640.71002121036,2669.1871214062526,-10414.094067715743,-1611.9027913504915,4833.160671164804,35027.27224880701,4235.053653844837,-1195409.788015848,-0.6924318616225875,1802957.875,2026-06-30
JMBSTCY4A8U014059,349653,ER01,,917711.2780567091,,2026-07-01,2026-07-30,2026-06-30,171218714,917711.2780567091,2008,150.0,209025.0,0,0,14,1850,140002,1998.0,1410,59,0,2,0,2,1,0,0,52764.91132222042,-1040697.6202384881,40322.50603535775,16642.404468856785,32733.939668305266,124790.14801785459,39350.70446768907,2432.703913567432,-2146.7737165335775,-121432.04733305532,-12910.694132386929,-69169.91198778007,13321.517177676551,-15892.019814928864,457.35566373755216,8737.82229413973,40827.20794239561,4621.941739942497,-885245.9045114295,-0.6924318616225875,1802957.8750000002,2026-06-30
XMCLRDA1A2F004407,349653,ER01,,625451.2540923655,,2026-07-01,2026-07-30,2026-06-30,171218714,625451.2540923655,2002,103.0,249370.0,0,0,14,1850,140020,1597.0,1410,4564,0,3,0,4,1,0,0,38391.32059826031,-1132021.8013307373,30842.668574261035,76938.60556906847,-42178.19352482661,-110939.80942517442,34495.4023561449,-12140.448069193273,46860.27162735153,-177927.05046862137,172.36589060141387,-11105.418727027578,-9643.411325671406,-11120.938916054934,13850.295698646085,5130.40925206627,78583.8296332169,4305.974111916874,-1177505.928475773,-0.6924318616225875,1802957.875,2026-06-30
JMB0RK9606J000657,349653,ER01,,1120515.517645508,,2026-07-01,2026-07-30,2026-06-30,171218714,1120515.517645508,2005,170.0,209025.0,0,0,14,2510,140004,2972.0,2000,179,0,1,0,4,1,0,0,54636.25704207728,-1376322.4986596126,45519.15295172841,37877.021944511434,267318.2273563609,146167.67345416677,8366.088006136697,2168.755553149145,-7703.207318253289,-125794.84624793183,-50250.68448132352,265032.8691198357,19310.90675476409,-13648.683412093773,3328.6232182566673,9101.72062869424,28374.120577390153,4076.8385895136053,-682441.66492263,-0.6924318616225875,1802957.8749999995,2026-06-30
JMBXTCW5W8Z021934,349653,ER01,,1246569.396633625,,2026-07-01,2026-07-30,2026-06-30,171218714,1246569.396633625,2008,170.0,209025.0,0,0,14,2290,140011,2360.0,1660,63,0,1,0,9,2,0,0,56550.86049569595,-1077768.3018509245,46481.78551876778,64312.28686761602,71120.94607634871,133538.57424775983,36023.22268592946,-436.7983469797992,32722.70287263531,-120871.30447393916,-14119.484545794054,129553.59336407932,18072.45772692816,24141.44865989503,-4293.368914389075,8350.826282492031,35514.89543172293,4717.871967644071,-556387.7859345119,-0.6924318616225875,1802957.8749999986,2026-06-30
MMCGUKS10HHZ00629,349653,ER01,,2529142.055258721,,2026-07-01,2026-07-30,2026-06-30,171218714,2529142.055258721,2017,181.0,96252.0,0,0,14,2710,140004,2442.0,2095,272,0,1,0,2,1,0,0,52040.56199798567,-258872.21925728183,50939.08271170926,55770.04341617216,32669.316922518097,223295.9926616882,-13525.499080735395,747.5711145967474,16976.096723987586,37498.08060832468,-40644.74375041539,527068.0042300974,38507.065873377884,-13947.514585910623,6254.8763401831075,9299.679307069613,-4447.664146578277,6556.141603795361,726184.8726905843,-0.6924318616225875,1802957.8749999986,2026-06-30
